ISO28178
ORIGINATOR "FOGRA, www.fogra.org"
DESCRIPTOR "FOGRA33"
CREATED "Feb 2003, based on FOGRA23"
INSTRUMENTATION "GRETAGMACBETH SpectroChart and SpectroScan, D50, 2 degree, geometry 45/0, no polarisation filter, substrate backing"
MEASUREMENT_SOURCE "GAS-FILLED TUNGSTEN"
PRINT_CONDITIONS "Offset cont. forms printing, according to revision ISO/DIS 12647-2:2004, OFCOF, positive plates, screen 54/cm, paper type 2 = matt coated art, 115 g/m2, see readme"
NUMBER_OF_FIELDS 11
BEGIN_DATA_FORMAT
SAMPLE_ID CMYK_C CMYK_M CMYK_Y CMYK_K XYZ_X XYZ_Y XYZ_Z LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1485
BEGIN_DATA
1	0	0	0	0	85.59	88.47	74.11	95.36	0.54	-0.99
2	0	10	0	0	77.77	77.65	66.43	90.62	5.86	-2.24
3	0	20	0	0	70.75	67.81	59.38	85.91	11.71	-3.53
4	0	30	0	0	64.77	59.05	53.02	81.32	18.41	-4.81
5	0	40	0	0	58.82	50.47	46.57	76.35	25.99	-6.06
6	0	55	0	0	50.37	38.68	36.72	68.52	38.38	-6.99
7	0	70	0	0	42.67	28.47	27.37	60.32	52.08	-6.89
8	0	85	0	0	36.46	20.68	19.65	52.60	65.89	-5.71
9	0	100	0	0	33.84	17.60	16.46	49.01	72.49	-4.80
10	10	0	0	0	75.16	79.25	70.74	91.35	-2.53	-4.93
11	10	10	0	0	69.71	71.03	64.69	87.50	2.65	-5.99
12	10	20	0	0	63.79	62.39	58.17	83.12	8.45	-7.13
13	10	30	0	0	58.37	54.37	52.03	78.67	14.90	-8.29
14	10	40	0	0	52.95	46.42	45.64	73.82	22.31	-9.33
15	10	55	0	0	45.29	35.51	36.11	66.15	34.58	-10.22
16	10	70	0	0	38.28	25.99	26.99	58.03	48.41	-10.18
17	10	85	0	0	32.44	18.60	19.34	50.21	62.35	-9.17
18	10	100	0	0	30.01	15.73	16.20	46.61	68.98	-8.30
19	20	0	0	0	65.63	70.86	67.91	87.41	-5.92	-9.15
20	20	10	0	0	61.19	63.83	62.54	83.88	-0.83	-10.16
21	20	20	0	0	56.50	56.63	56.77	79.97	4.75	-11.11
22	20	30	0	0	51.78	49.43	50.88	75.72	11.08	-12.11
23	20	40	0	0	46.96	42.21	44.71	71.02	18.32	-13.04
24	20	55	0	0	40.08	32.19	35.46	63.50	30.47	-13.86
25	20	70	0	0	33.65	23.32	26.49	55.40	44.25	-13.85
26	20	85	0	0	28.39	16.50	19.03	47.63	58.37	-12.96
27	20	100	0	0	26.12	13.81	15.94	43.96	65.08	-12.25
28	30	0	0	0	56.98	63.23	65.76	83.56	-9.55	-13.79
29	30	10	0	0	53.14	57.05	60.66	80.21	-4.75	-14.65
30	30	20	0	0	49.17	50.75	55.29	76.53	0.63	-15.49
31	30	30	0	0	45.13	44.39	49.67	72.49	6.80	-16.33
32	30	40	0	0	40.83	37.83	43.74	67.90	13.87	-17.23
33	30	55	0	0	34.76	28.73	34.71	60.54	25.91	-17.90
34	30	70	0	0	29.00	20.59	25.96	52.49	39.76	-17.94
35	30	85	0	0	24.23	14.32	18.69	44.68	53.95	-17.29
36	30	100	0	0	22.18	11.86	15.66	40.99	60.73	-16.70
37	40	0	0	0	48.51	55.65	63.66	79.41	-13.60	-18.94
38	40	10	0	0	45.32	50.34	58.85	76.28	-9.00	-19.60
39	40	20	0	0	41.93	44.80	53.72	72.76	-3.77	-20.32
40	40	30	0	0	38.40	39.15	48.33	68.86	2.10	-21.04
41	40	40	0	0	34.78	33.40	42.60	64.48	9.03	-21.70
42	40	55	0	0	29.46	25.23	33.88	57.30	20.84	-22.29
43	40	70	0	0	24.44	17.89	25.43	49.36	34.69	-22.41
44	40	85	0	0	20.22	12.21	18.35	41.55	49.01	-21.96
45	40	100	0	0	18.38	9.96	15.36	37.77	55.98	-21.49
46	55	0	0	0	36.96	45.04	60.54	72.92	-20.05	-27.10
47	55	10	0	0	34.51	40.77	56.05	70.02	-15.75	-27.52
48	55	20	0	0	31.86	36.27	51.27	66.72	-10.90	-28.05
49	55	30	0	0	29.15	31.70	46.24	63.09	-5.32	-28.54
50	55	40	0	0	26.28	26.95	40.86	58.93	1.22	-29.06
51	55	55	0	0	22.12	20.21	32.67	52.08	12.62	-29.50
52	55	70	0	0	18.11	14.05	24.64	44.31	26.38	-29.70
53	55	85	0	0	14.71	9.27	17.80	36.49	40.93	-29.46
54	55	100	0	0	13.28	7.43	14.96	32.76	48.03	-29.13
55	70	0	0	0	26.74	35.12	57.17	65.84	-26.70	-35.88
56	70	10	0	0	24.98	31.87	53.10	63.23	-22.77	-36.08
57	70	20	0	0	23.04	28.38	48.69	60.23	-18.31	-36.34
58	70	30	0	0	21.01	24.78	44.00	56.86	-13.16	-36.58
59	70	40	0	0	18.91	21.07	39.04	53.02	-7.02	-36.86
60	70	55	0	0	15.75	15.63	31.39	46.49	3.99	-37.20
61	70	70	0	0	12.69	10.64	23.78	38.97	17.42	-37.34
62	70	85	0	0	10.07	6.75	17.30	31.23	31.91	-37.41
63	70	100	0	0	8.93	5.24	14.57	27.40	39.18	-37.40
64	85	0	0	0	18.64	26.79	53.82	58.78	-33.23	-44.53
65	85	10	0	0	17.39	24.32	50.14	56.40	-29.58	-44.58
66	85	20	0	0	16.04	21.71	46.16	53.72	-25.50	-44.62
67	85	30	0	0	14.59	18.96	41.84	50.64	-20.84	-44.60
68	85	40	0	0	13.05	16.09	37.17	47.10	-15.23	-44.55
69	85	55	0	0	10.76	11.83	30.09	40.95	-4.75	-44.73
70	85	70	0	0	8.50	7.84	22.98	33.65	8.46	-45.02
