ISO28178
ORIGINATOR "FOGRA, www.fogra.org"
DESCRIPTOR "FOGRA37"
CREATED "Feb 2003, based on FOGRA23"
INSTRUMENTATION "GRETAGMACBETH SpectroChart and SpectroScan, D50, 2 degree, geometry 45/0, no polarisation filter, substrate backing"
MEASUREMENT_SOURCE "GAS-FILLED TUNGSTEN"
PRINT_CONDITIONS "Offset cont. forms printing, according to  revision ISO/DIS 12647-2:2004, OFCOF, negative plates, screen 60/cm, paper type 2 = matt coated art, 115 g/m2, see readme"
NUMBER_OF_FIELDS 11
BEGIN_DATA_FORMAT
SAMPLE_ID CMYK_C CMYK_M CMYK_Y CMYK_K XYZ_X XYZ_Y XYZ_Z LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1485
BEGIN_DATA
1	0	0	0	0	85.59	88.47	74.11	95.36	0.54	-0.99
2	0	10	0	0	75.74	74.86	64.43	89.33	7.36	-2.59
3	0	20	0	0	67.74	63.41	56.20	83.66	14.94	-4.17
4	0	30	0	0	60.95	53.52	48.90	78.18	23.18	-5.63
5	0	40	0	0	54.96	44.99	42.09	72.89	31.43	-6.57
6	0	55	0	0	47.04	34.20	32.71	65.12	43.97	-7.07
7	0	70	0	0	40.58	25.78	24.75	57.83	56.47	-6.61
8	0	85	0	0	35.79	19.87	18.83	51.69	67.57	-5.52
9	0	100	0	0	33.84	17.60	16.46	49.01	72.49	-4.80
10	10	0	0	0	72.66	77.03	69.94	90.34	-3.34	-5.95
11	10	10	0	0	66.08	67.00	62.47	85.51	3.31	-7.29
12	10	20	0	0	59.37	57.06	54.84	80.21	10.67	-8.67
13	10	30	0	0	53.35	48.14	47.70	74.92	18.62	-9.87
14	10	40	0	0	48.05	40.43	41.11	69.78	26.69	-10.67
15	10	55	0	0	41.06	30.61	32.07	62.18	39.20	-11.18
16	10	70	0	0	35.22	22.82	24.29	54.89	51.87	-10.84
17	10	85	0	0	30.82	17.33	18.46	48.68	63.10	-9.90
18	10	100	0	0	29.05	15.25	16.13	45.98	68.05	-9.23
19	20	0	0	0	61.63	67.33	66.90	85.67	-7.54	-11.22
20	20	10	0	0	56.28	58.86	60.18	81.21	-1.17	-12.44
21	20	20	0	0	50.97	50.58	53.26	76.42	5.92	-13.52
22	20	30	0	0	45.79	42.68	46.48	71.34	13.65	-14.61
23	20	40	0	0	41.18	35.77	40.14	66.35	21.59	-15.34
24	20	55	0	0	35.00	26.87	31.32	58.85	34.03	-15.78
25	20	70	0	0	29.81	19.78	23.75	51.59	46.75	-15.52
26	20	85	0	0	25.91	14.81	18.08	45.38	58.11	-14.78
27	20	100	0	0	24.30	12.91	15.82	42.63	63.12	-14.25
28	30	0	0	0	51.92	58.72	64.51	81.14	-11.91	-16.79
29	30	10	0	0	47.49	51.49	58.20	76.97	-5.88	-17.75
30	30	20	0	0	43.01	44.28	51.68	72.42	0.92	-18.69
31	30	30	0	0	38.66	37.40	45.18	67.58	8.44	-19.55
32	30	40	0	0	34.67	31.26	39.08	62.73	16.20	-20.17
33	30	55	0	0	29.32	23.30	30.56	55.38	28.55	-20.57
34	30	70	0	0	24.79	16.93	23.23	48.17	41.33	-20.45
35	30	85	0	0	21.34	12.44	17.71	41.91	52.82	-19.92
36	30	100	0	0	19.90	10.72	15.48	39.10	57.96	-19.50
37	40	0	0	0	43.59	51.20	62.40	76.80	-16.24	-22.23
38	40	10	0	0	39.92	44.98	56.40	72.88	-10.45	-22.96
39	40	20	0	0	36.08	38.65	50.16	68.50	-3.92	-23.75
40	40	30	0	0	32.35	32.60	43.92	63.83	3.33	-24.45
41	40	40	0	0	28.97	27.21	38.05	59.17	10.88	-24.93
42	40	55	0	0	24.37	20.13	29.86	51.99	23.06	-25.31
43	40	70	0	0	20.44	14.43	22.75	44.84	35.89	-25.30
44	40	85	0	0	17.44	10.41	17.37	38.57	47.54	-24.90
45	40	100	0	0	16.20	8.88	15.19	35.76	52.79	-24.55
46	55	0	0	0	32.91	41.17	59.29	70.30	-22.54	-30.37
47	55	10	0	0	30.11	36.21	53.73	66.68	-17.18	-30.81
48	55	20	0	0	27.15	31.12	47.89	62.61	-11.09	-31.32
49	55	30	0	0	24.28	26.21	42.08	58.24	-4.26	-31.81
50	55	40	0	0	21.64	21.79	36.59	53.80	2.97	-32.17
51	55	55	0	0	18.03	15.93	28.84	46.89	14.84	-32.47
52	55	70	0	0	14.90	11.16	22.05	39.85	27.60	-32.54
53	55	85	0	0	12.50	7.81	16.88	33.58	39.39	-32.39
54	55	100	0	0	11.52	6.55	14.80	30.75	44.76	-32.21
55	70	0	0	0	24.34	32.71	56.25	63.92	-28.50	-38.24
56	70	10	0	0	22.26	28.82	51.16	60.62	-23.51	-38.45
57	70	20	0	0	20.05	24.80	45.76	56.88	-17.89	-38.68
58	70	30	0	0	17.89	20.90	40.31	52.84	-11.56	-38.85
59	70	40	0	0	15.87	17.31	35.18	48.65	-4.65	-39.07
