ISO28178
ORIGINATOR 	 "FOGRA, www.fogra.org"
DESCRIPTOR       "FOGRA32L"
CREATED          "September 2003"
INSTRUMENTATION  "GRETAGMACBETH SpectroChart and SpectroScan, D50, 2 degree, geometry 45/0, no polarisation filter, white backing"
PRINT_CONDITIONS "Continuous forms printing according to ISO/DIS 12647-2:2003, OFCOF,  paper type 4 = white, uncoated, 80 g/m2, screen ruling 54 cm-1, positive-acting plates"
NUMBER_OF_FIELDS 11
BEGIN_DATA_FORMAT
SAMPLE_ID CMYK_C CMYK_M CMYK_Y CMYK_K XYZ_X XYZ_Y XYZ_Z LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1485
BEGIN_DATA
1	0	0	0	0	85.45	88.29	76.13	95.28	0.61	-2.86
2	0	10	0	0	76.74	75.46	66.82	89.61	8.16	-4.36
3	0	20	0	0	68.63	63.86	58.07	83.89	15.87	-5.69
4	0	30	0	0	61.67	54.2	50.49	78.58	23.13	-6.74
5	0	40	0	0	55.66	46.08	43.83	73.6	30.13	-7.51
6	0	55	0	0	48.02	36.06	35.02	66.56	40.44	-7.96
7	0	70	0	0	42.32	28.76	27.95	60.57	49.95	-7.41
8	0	85	0	0	38.91	24.41	23.34	56.5	57	-6.3
9	0	100	0	0	37.97	23.23	22.02	55.31	59.12	-5.84
10	10	0	0	0	73.14	77.56	73.3	90.58	-3.39	-8.52
11	10	10	0	0	65.77	66.43	64.3	85.22	3.87	-9.55
12	10	20	0	0	58.94	56.42	56.03	79.85	11.19	-10.54
13	10	30	0	0	53.09	48.1	48.9	74.89	18.05	-11.3
14	10	40	0	0	48.05	41.09	42.62	70.24	24.7	-11.8
15	10	55	0	0	41.54	32.32	34.31	63.61	34.51	-12.04
16	10	70	0	0	36.66	25.9	27.66	57.94	43.53	-11.46
17	10	85	0	0	33.7	22.04	23.33	54.07	50.19	-10.47
18	10	100	0	0	32.88	20.98	22.09	52.93	52.18	-10.06
19	20	0	0	0	61.91	67.54	70.29	85.78	-7.35	-14.13
20	20	10	0	0	55.77	58.02	61.78	80.75	-0.44	-14.82
21	20	20	0	0	50.12	49.51	53.99	75.76	6.49	-15.44
22	20	30	0	0	45.23	42.35	47.28	71.11	13.02	-15.93
23	20	40	0	0	41.05	36.36	41.39	66.79	19.27	-16.19
24	20	55	0	0	35.58	28.77	33.58	60.58	28.54	-16.2
25	20	70	0	0	31.44	23.17	27.32	55.24	37.06	-15.54
26	20	85	0	0	28.92	19.78	23.24	51.59	43.37	-14.59
27	20	100	0	0	28.22	18.85	22.09	50.52	45.27	-14.23
28	30	0	0	0	52.48	58.9	67.33	81.23	-10.88	-19.26
29	30	10	0	0	47.45	50.87	59.4	76.6	-4.38	-19.61
30	30	20	0	0	42.76	43.59	52.09	71.96	2.18	-19.94
31	30	30	0	0	38.73	37.51	45.81	67.66	8.32	-20.15
32	30	40	0	0	35.19	32.31	40.26	63.6	14.23	-20.23
33	30	55	0	0	30.59	25.74	32.93	57.79	22.96	-20.04
34	30	70	0	0	27.07	20.84	27.03	52.77	30.98	-19.31
35	30	85	0	0	24.93	17.86	23.19	49.33	36.96	-18.38
36	30	100	0	0	24.34	17.05	22.1	48.32	38.79	-18.03
37	40	0	0	0	44.42	51.35	64.51	76.89	-14.25	-24.11
38	40	10	0	0	40.28	44.54	57.1	72.59	-8.07	-24.18
39	40	20	0	0	36.42	38.36	50.25	68.28	-1.87	-24.22
40	40	30	0	0	33.1	33.19	44.38	64.31	3.91	-24.19
41	40	40	0	0	30.14	28.7	39.14	60.51	9.56	-24.07
42	40	55	0	0	26.34	23.07	32.27	55.14	17.77	-23.61
43	40	70	0	0	23.35	18.79	26.73	50.44	25.29	-22.82
44	40	85	0	0	21.53	16.17	23.12	47.2	30.9	-21.91
45	40	100	0	0	21.01	15.45	22.09	46.24	32.62	-21.6
46	55	0	0	0	34.09	41.39	60.31	70.45	-19.06	-31.13
47	55	10	0	0	31.09	36.17	53.68	66.65	-13.41	-30.8
48	55	20	0	0	28.29	31.44	47.51	62.88	-7.74	-30.41
49	55	30	0	0	25.86	27.44	42.21	59.38	-2.47	-30
50	55	40	0	0	23.71	23.98	37.51	56.06	2.63	-29.55
51	55	55	0	0	20.84	19.5	31.27	51.27	10.13	-28.76
52	55	70	0	0	18.61	16.1	26.25	47.1	16.99	-27.75
53	55	85	0	0	17.19	13.96	22.96	44.17	22.05	-26.85
54	55	100	0	0	16.78	13.36	22.03	43.3	23.56	-26.55
55	70	0	0	0	26.39	33.61	56.49	64.65	-23	-37.23
56	70	10	0	0	24.25	29.67	50.59	61.37	-17.86	-36.53
57	70	20	0	0	22.21	26.01	44.99	58.05	-12.69	-35.74
58	70	30	0	0	20.42	22.89	40.17	54.96	-7.83	-35.01
59	70	40	0	0	18.85	20.22	35.95	52.08	-3.24	-34.25
60	70	55	0	0	16.75	16.72	30.32	47.9	3.53	-33.08
61	70	70	0	0	15.07	14.01	25.78	44.24	9.66	-31.86
62	70	85	0	0	13.98	12.28	22.8	41.66	14.15	-30.87
63	70	100	0	0	13.67	11.79	21.93	40.89	15.5	-30.53
64	85	0	0	0	21.26	28.22	53.41	60.09	-25.88	-41.84
65	85	10	0	0	19.67	25.1	48.02	57.18	-21.09	-40.83
66	85	20	0	0	18.13	22.19	42.89	54.23	-16.28	-39.74
67	85	30	0	0	16.79	19.72	38.51	51.52	-11.83	-38.75
68	85	40	0	0	15.61	17.58	34.65	48.98	-7.6	-37.74
69	85	55	0	0	14	14.75	29.47	45.29	-1.39	-36.24
70	85	70	0	0	12.73	12.58	25.34	42.12	4.09	-34.74
71	85	85	0	0	11.89	11.17	22.62	39.86	8.11	-33.61
72	85	100	0	0	11.65	10.77	21.83	39.19	9.33	-33.25
73	100	0	0	0	18.8	25.54	51.71	57.59	-27.27	-44.28
74	100	10	0	0	17.45	22.83	46.58	54.89	-22.76	-43.08
75	100	20	0	0	16.16	20.29	41.75	52.17	-18.17	-41.86
76	100	30	0	0	15.05	18.16	37.62	49.68	-13.93	-40.69
77	100	40	0	0	14.03	16.26	33.92	47.31	-9.87	-39.57
78	100	55	0	0	12.68	13.79	29.03	43.93	-4.04	-37.87
79	100	70	0	0	11.6	11.86	25.09	41	1.16	-36.24
80	100	85	0	0	10.89	10.63	22.51	38.95	4.86	-34.99
81	100	100	0	0	10.69	10.28	21.76	38.35	5.95	-34.57
82	0	0	10	0	82.85	86.29	63.2	94.44	-0.67	7.41
83	0	10	10	0	74.42	73.65	55.71	88.76	7.1	5.15
84	0	20	10	0	66.62	62.34	48.71	83.09	14.91	3.06
85	0	30	10	0	59.96	52.96	42.67	77.85	22.25	1.26
86	0	40	10	0	54.19	45.05	37.29	72.93	29.32	-0.18
87	0	55	10	0	46.89	35.35	30.21	66.02	39.66	-1.67
88	0	70	10	0	41.47	28.31	24.44	60.17	49.13	-2.01
89	0	85	10	0	38.24	24.13	20.66	56.22	56.07	-1.56
90	0	100	10	0	37.36	23	19.6	55.08	58.15	-1.34
91	10	0	10	0	70.45	75.45	60.64	89.6	-4.84	1.57
92	10	10	10	0	63.51	64.72	53.63	84.34	2.54	-0.27
93	10	20	10	0	56.98	54.97	47.01	79.02	10.01	-1.98
94	10	30	10	0	51.4	46.88	41.32	74.12	16.98	-3.47
95	10	40	10	0	46.56	40.07	36.3	69.52	23.66	-4.68
96	10	55	10	0	40.42	31.64	29.64	63.04	33.52	-5.92
97	10	70	10	0	35.77	25.42	24.18	57.49	42.52	-6.16
98	10	85	10	0	32.98	21.72	20.6	53.73	49.13	-5.73
99	10	100	10	0	32.21	20.71	19.59	52.63	51.11	-5.53
100	20	0	10	0	59.34	65.54	58.16	84.76	-9.01	-4.28
101	20	10	10	0	53.6	56.39	51.54	79.84	-1.97	-5.75
102	20	20	10	0	48.24	48.13	45.35	74.91	5.1	-7.1
103	20	30	10	0	43.64	41.24	40	70.34	11.73	-8.26
104	20	40	10	0	39.65	35.41	35.29	66.07	18.07	-9.2
105	20	55	10	0	34.48	28.11	29.01	59.99	27.38	-10.17
106	20	70	10	0	30.58	22.71	23.91	54.78	35.91	-10.33
107	20	85	10	0	28.2	19.46	20.53	51.22	42.14	-9.91
108	20	100	10	0	27.53	18.56	19.57	50.17	44.03	-9.73
109	30	0	10	0	50.13	57.13	55.81	80.25	-12.82	-9.62
110	30	10	10	0	45.41	49.38	49.63	75.68	-6.17	-10.77
111	30	20	10	0	40.99	42.33	43.79	71.1	0.54	-11.77
112	30	30	10	0	37.19	36.45	38.79	66.86	6.82	-12.67
113	30	40	10	0	33.87	31.43	34.35	62.87	12.82	-13.36
114	30	55	10	0	29.59	25.14	28.47	57.22	21.67	-14.06
115	30	70	10	0	26.28	20.42	23.65	52.31	29.75	-14.1
116	30	85	10	0	24.23	17.53	20.47	48.92	35.67	-13.74
117	30	100	10	0	23.65	16.74	19.56	47.93	37.43	-13.57
118	40	0	10	0	42.25	49.74	53.51	75.91	-16.4	-14.66
119	40	10	10	0	38.38	43.17	47.73	71.67	-10.07	-15.5
