ISO28178
ORIGINATOR "FOGRA, www.fogra.org"
DESCRIPTOR "FOGRA38"
CREATED "Feb 2003, based on FOGRA25"
INSTRUMENTATION "GRETAGMACBETH SpectroChart and SpectroScan, D50, 2 degree, geometry 45/0, no polarisation filter, substrate backing"
MEASUREMENT_SOURCE "GAS-FILLED TUNGSTEN"
PRINT_CONDITIONS "Offset cont. forms printing, according to  revision ISO/DIS 12647-2:2004, OFCOF, negative plates, screen 60/cm, paper type 4 = unoated, 120 g/m2, see readme"
NUMBER_OF_FIELDS 11
BEGIN_DATA_FORMAT
SAMPLE_ID CMYK_C CMYK_M CMYK_Y CMYK_K XYZ_X XYZ_Y XYZ_Z LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1485
BEGIN_DATA
1	0	0	0	0	86.93	89.47	75.43	95.78	1.23	-1.40
2	0	10	0	0	75.72	73.88	63.79	88.86	9.31	-2.77
3	0	20	0	0	67.05	61.53	54.43	82.66	17.71	-4.00
4	0	30	0	0	60.02	51.48	46.56	76.97	26.19	-5.00
5	0	40	0	0	54.23	43.50	39.87	71.90	33.85	-5.41
6	0	55	0	0	47.16	34.28	31.44	65.18	44.01	-5.04
7	0	70	0	0	41.75	27.59	24.73	59.52	52.77	-3.66
8	0	85	0	0	38.55	23.79	20.66	55.87	58.55	-2.16
9	0	100	0	0	37.81	22.93	19.71	55.00	59.97	-1.69
10	10	0	0	0	71.93	76.20	70.58	89.95	-3.20	-7.20
11	10	10	0	0	64.72	65.09	61.69	84.53	4.46	-8.21
12	10	20	0	0	57.73	54.70	53.12	78.87	12.49	-9.14
13	10	30	0	0	51.71	45.92	45.57	73.50	20.48	-9.81
14	10	40	0	0	46.77	38.92	39.12	68.69	27.81	-9.95
15	10	55	0	0	40.72	30.73	30.97	62.28	37.72	-9.32
16	10	70	0	0	35.95	24.68	24.46	56.76	46.25	-7.92
17	10	85	0	0	33.11	21.22	20.52	53.19	51.90	-6.48
18	10	100	0	0	32.47	20.45	19.60	52.34	53.28	-6.04
19	20	0	0	0	60.10	65.75	67.37	84.87	-7.66	-13.04
20	20	10	0	0	54.55	56.71	59.41	80.02	-0.33	-13.73
21	20	20	0	0	49.25	48.36	51.74	75.05	7.20	-14.21
22	20	30	0	0	44.18	40.74	44.52	69.99	14.80	-14.58
23	20	40	0	0	39.99	34.62	38.34	65.45	21.80	-14.50
24	20	55	0	0	34.80	27.38	30.48	59.32	31.33	-13.65
25	20	70	0	0	30.67	21.96	24.21	53.99	39.65	-12.24
26	20	85	0	0	28.18	18.83	20.34	50.49	45.24	-10.78
27	20	100	0	0	27.60	18.11	19.42	49.63	46.63	-10.33
28	30	0	0	0	50.53	57.19	65.21	80.29	-11.92	-18.92
29	30	10	0	0	45.97	49.55	57.62	75.79	-5.04	-19.19
30	30	20	0	0	41.58	42.43	50.34	71.17	2.04	-19.36
31	30	30	0	0	37.45	35.97	43.47	66.49	9.23	-19.31
32	30	40	0	0	33.91	30.63	37.54	62.20	15.89	-19.02
33	30	55	0	0	29.51	24.28	29.99	56.37	25.02	-17.96
34	30	70	0	0	25.98	19.47	23.94	51.23	33.18	-16.51
35	30	85	0	0	23.82	16.65	20.22	47.81	38.69	-15.15
36	30	100	0	0	23.31	15.99	19.32	46.97	40.07	-14.72
37	40	0	0	0	42.09	49.43	63.04	75.72	-16.04	-24.71
38	40	10	0	0	38.42	43.04	55.86	71.58	-9.57	-24.62
39	40	20	0	0	34.83	37.02	48.90	67.29	-2.94	-24.40
40	40	30	0	0	31.40	31.48	42.30	62.91	3.86	-24.02
41	40	40	0	0	28.52	26.95	36.68	58.93	10.18	-23.47
42	40	55	0	0	24.83	21.41	29.44	53.40	18.97	-22.21
43	40	70	0	0	21.84	17.17	23.64	48.47	26.89	-20.71
44	40	85	0	0	19.94	14.62	20.01	45.11	32.25	-19.37
45	40	100	0	0	19.48	14.03	19.14	44.27	33.59	-18.97
46	55	0	0	0	33.81	41.50	60.51	70.53	-20.37	-31.19
47	55	10	0	0	30.92	36.32	53.72	66.76	-14.48	-30.66
48	55	20	0	0	28.13	31.43	47.12	62.87	-8.30	-29.97
49	55	30	0	0	25.42	26.86	40.87	58.84	-1.98	-29.21
50	55	40	0	0	23.13	23.09	35.55	55.16	3.95	-28.38
51	55	55	0	0	20.21	18.46	28.76	50.05	12.30	-26.88
52	55	70	0	0	17.76	14.81	23.25	45.37	19.93	-25.31
53	55	85	0	0	16.20	12.61	19.78	42.16	25.22	-23.97
54	55	100	0	0	15.82	12.08	18.93	41.35	26.55	-23.57
55	70	0	0	0	27.22	34.91	58.00	65.68	-24.05	-37.02
56	70	10	0	0	24.94	30.67	51.51	62.23	-18.62	-36.07
57	70	20	0	0	22.76	26.69	45.35	58.69	-12.94	-35.07
58	70	30	0	0	20.64	22.95	39.46	55.02	-6.98	-33.97
59	70	40	0	0	18.81	19.81	34.42	51.62	-1.47	-32.87
60	70	55	0	0	16.47	15.92	28.02	46.86	6.44	-31.17
61	70	70	0	0	14.55	12.85	22.85	42.54	13.87	-29.45
62	70	85	0	0	13.30	10.96	19.57	39.52	19.03	-28.09
63	70	100	0	0	12.99	10.51	18.76	38.75	20.33	-27.70
64	85	0	0	0	23.14	30.67	55.99	62.23	-26.46	-40.89
65	85	10	0	0	21.29	27.08	49.92	59.05	-21.28	-39.77
66	85	20	0	0	19.47	23.67	44.01	55.76	-15.98	-38.48
67	85	30	0	0	17.72	20.46	38.41	52.35	-10.34	-37.16
68	85	40	0	0	16.19	17.74	33.60	49.18	-5.07	-35.88
69	85	55	0	0	14.21	14.30	27.46	44.65	2.64	-34.03
70	85	70	0	0	12.58	11.58	22.48	40.55	9.87	-32.18
71	85	85	0	0	11.52	9.91	19.32	37.68	14.84	-30.73
72	85	100	0	0	11.25	9.51	18.55	36.95	16.09	-30.33
73	100	0	0	0	21.99	29.45	55.33	61.18	-27.15	-42.01
74	100	10	0	0	20.27	26.06	49.44	58.10	-22.05	-40.88
75	100	20	0	0	18.55	22.81	43.57	54.87	-16.85	-39.48
76	100	30	0	0	16.90	19.74	38.06	51.54	-11.33	-38.09
77	100	40	0	0	15.46	17.14	33.33	48.44	-6.14	-36.76
78	100	55	0	0	13.59	13.84	27.28	44.00	1.55	-34.85
79	100	70	0	0	12.03	11.22	22.35	39.94	8.70	-32.96
80	100	85	0	0	11.01	9.61	19.22	37.13	13.59	-31.47
81	100	100	0	0	10.77	9.23	18.46	36.42	14.82	-31.05
82	0	0	10	0	81.97	85.16	60.75	93.95	-0.28	8.96
83	0	10	10	0	73.59	72.34	53.33	88.13	8.08	6.61
84	0	20	10	0	65.57	60.56	46.12	82.14	16.67	4.45
85	0	30	10	0	58.74	50.69	39.86	76.49	25.20	2.53
86	0	40	10	0	53.09	42.84	34.41	71.45	32.88	1.33
87	0	55	10	0	46.26	33.78	27.46	64.79	43.20	0.68
88	0	70	10	0	41.12	27.33	21.91	59.28	51.90	1.23
89	0	85	10	0	38.02	23.60	18.45	55.68	57.67	2.19
90	0	100	10	0	37.29	22.73	17.62	54.80	59.11	2.51
91	10	0	10	0	69.53	74.45	58.67	89.13	-4.78	2.74
92	10	10	10	0	62.84	63.82	51.87	83.87	3.03	0.84
93	10	20	10	0	56.22	53.74	45.07	78.31	11.20	-0.90
94	10	30	10	0	50.41	45.10	39.00	72.96	19.38	-2.43
95	10	40	10	0	45.63	38.24	33.81	68.20	26.72	-3.40
96	10	55	10	0	39.81	30.24	27.13	61.86	36.71	-3.81
97	10	70	10	0	35.29	24.37	21.71	56.46	45.34	-3.24
98	10	85	10	0	32.54	20.97	18.31	52.91	51.07	-2.28
99	10	100	10	0	31.89	20.18	17.49	52.04	52.50	-1.94
100	20	0	10	0	58.15	64.41	56.42	84.18	-9.38	-3.48
101	20	10	10	0	52.85	55.59	50.09	79.38	-1.92	-4.91
102	20	20	10	0	47.69	47.35	43.99	74.41	5.72	-6.30
103	20	30	10	0	42.90	39.93	38.15	69.42	13.51	-7.39
104	20	40	10	0	38.90	33.98	33.15	64.94	20.56	-8.03
105	20	55	10	0	33.93	26.91	26.74	58.89	30.20	-8.27
106	20	70	10	0	30.06	21.68	21.47	53.68	38.67	-7.55
107	20	85	10	0	27.64	18.59	18.20	50.21	44.31	-6.69
108	20	100	10	0	27.05	17.87	17.41	49.34	45.71	-6.43
109	30	0	10	0	48.59	55.85	54.64	79.53	-13.86	-9.64
110	30	10	10	0	44.29	48.41	48.64	75.08	-6.82	-10.67
111	30	20	10	0	40.13	41.49	42.86	70.52	0.41	-11.61
112	30	30	10	0	36.18	35.17	37.30	65.88	7.71	-12.34
113	30	40	10	0	32.86	30.00	32.49	61.65	14.52	-12.72
114	30	55	10	0	28.68	23.82	26.28	55.90	23.84	-12.62
115	30	70	10	0	25.37	19.17	21.21	50.88	32.09	-11.86
116	30	85	10	0	23.30	16.42	18.04	47.51	37.65	-11.00
117	30	100	10	0	22.79	15.77	17.28	46.67	39.03	-10.74
118	40	0	10	0	40.24	48.14	52.88	74.91	-18.21	-15.70
119	40	10	10	0	36.76	41.92	47.16	70.81	-11.66	-16.31
120	40	20	10	0	33.41	36.11	41.67	66.60	-4.84	-16.87
121	40	30	10	0	30.21	30.75	36.36	62.30	2.13	-17.22
122	40	40	10	0	27.48	26.33	31.72	58.35	8.58	-17.26
123	40	55	10	0	24.00	20.94	25.75	52.89	17.59	-16.91
124	40	70	10	0	21.20	16.85	20.91	48.07	25.62	-16.10
125	40	85	10	0	19.45	14.40	17.84	44.81	31.15	-15.22
126	40	100	10	0	19.02	13.82	17.09	43.98	32.55	-14.94
127	55	0	10	0	32.01	40.27	50.75	69.66	-23.00	-22.41
128	55	10	10	0	29.35	35.27	45.38	65.96	-16.92	-22.57
129	55	20	10	0	26.76	30.55	40.13	62.13	-10.59	-22.60
130	55	30	10	0	24.30	26.19	35.14	58.21	-4.06	-22.53
131	55	40	10	0	22.15	22.51	30.77	54.57	2.03	-22.30
132	55	55	10	0	19.40	18.01	25.13	49.51	10.60	-21.64
133	55	70	10	0	17.12	14.49	20.50	44.93	18.41	-20.69
134	55	85	10	0	15.69	12.37	17.57	41.80	23.83	-19.79
135	55	100	10	0	15.35	11.87	16.86	41.02	25.21	-19.51
136	70	0	10	0	25.54	33.81	48.60	64.81	-27.23	-28.33
137	70	10	10	0	23.48	29.74	43.54	61.43	-21.52	-28.12
138	70	20	10	0	21.49	25.92	38.61	57.96	-15.61	-27.78
139	70	30	10	0	19.57	22.34	33.87	54.39	-9.56	-27.30
140	70	40	10	0	17.87	19.30	29.76	51.03	-3.83	-26.80
141	70	55	10	0	15.71	15.51	24.43	46.32	4.44	-25.85
142	70	70	10	0	13.92	12.54	20.06	42.06	12.01	-24.72
143	70	85	10	0	12.74	10.70	17.28	39.08	17.27	-23.82
144	70	100	10	0	12.45	10.26	16.60	38.31	18.61	-23.57
145	85	0	10	0	21.63	29.73	47.04	61.42	-29.91	-32.37
146	85	10	10	0	19.94	26.27	42.20	58.29	-24.54	-31.86
147	85	20	10	0	18.28	22.95	37.46	55.02	-18.93	-31.27
148	85	30	10	0	16.69	19.88	32.92	51.70	-13.17	-30.53
149	85	40	10	0	15.28	17.24	28.99	48.56	-7.68	-29.84
150	85	55	10	0	13.46	13.91	23.89	44.11	0.26	-28.68
151	85	70	10	0	11.95	11.28	19.68	40.06	7.70	-27.40
152	85	85	10	0	10.96	9.65	17.02	37.21	12.85	-26.43
153	85	100	10	0	10.71	9.26	16.36	36.48	14.16	-26.15
154	100	0	10	0	20.55	28.57	46.57	60.40	-30.65	-33.58
155	100	10	10	0	18.97	25.29	41.80	57.36	-25.40	-32.98
156	100	20	10	0	17.37	22.10	37.09	54.13	-19.89	-32.30
157	100	30	10	0	15.88	19.16	32.61	50.87	-14.19	-31.49
158	100	40	10	0	14.56	16.64	28.75	47.80	-8.76	-30.74
159	100	55	10	0	12.83	13.46	23.72	43.45	-0.99	-29.51
160	100	70	10	0	11.40	10.92	19.56	39.45	6.40	-28.19
161	100	85	10	0	10.47	9.36	16.92	36.66	11.54	-27.16
162	100	100	10	0	10.24	8.99	16.28	35.96	12.81	-26.86
163	0	0	20	0	79.06	82.75	49.01	92.91	-1.44	19.64
164	0	10	20	0	71.32	70.60	43.66	87.29	6.97	16.31
165	0	20	20	0	64.01	59.51	38.47	81.57	15.63	13.13
166	0	30	20	0	57.35	49.77	33.56	75.93	24.26	10.30
167	0	40	20	0	51.86	42.07	29.25	70.92	31.99	8.29
168	0	55	20	0	45.34	33.27	23.72	64.38	42.34	6.59
169	0	70	20	0	40.40	26.97	19.16	58.95	51.11	6.29
170	0	85	20	0	37.44	23.35	16.30	55.43	56.89	6.65
171	0	100	20	0	36.74	22.52	15.62	54.57	58.32	6.83
172	10	0	20	0	67.08	72.54	47.67	88.23	-6.22	13.12
173	10	10	20	0	60.72	62.21	42.59	83.03	1.73	10.30
174	10	20	20	0	54.70	52.73	37.66	77.72	9.96	7.58
175	10	30	20	0	49.07	44.24	32.90	72.39	18.22	5.18
176	10	40	20	0	44.47	37.51	28.77	67.66	25.70	3.46
