ISO28178
FILE_DESCRIPTOR	"FOGRA52"
ORIGINATOR	"Fogra, www.fogra.org, developed with GMG GmbH & Co. KG, Heidelberger Druckmaschinen AG"
CREATED	"May 2015"
TARGET_TYPE	"ISO12642-2"
INSTRUMENTATION	"D50, 2 degree, geometry 45/0, no polarisation filter, white backing, according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"Offset printing, according to ISO 12647-2:2013, OFCOM, print substrate 5 = Wood-free uncoated, fluorescence high (> 14 DeltaB according to ISO 15397), 120 g/m2, tone value increase curves C (CMYK)"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT, D50"
WEIGHTING_FUNCTION	"OBSERVER, 2 degree"

# The following flag is intended to improve compatibility with legacy devices.
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"

NUMBER_OF_FIELDS	8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	1617
BEGIN_DATA
482	100	40	55	0	45.22	-16.54	-13.10
483	100	55	55	0	42.65	-10.75	-13.85
484	100	70	55	0	40.14	-5.06	-14.48
485	100	85	55	0	37.87	0.10	-14.94
486	100	100	55	0	36.28	3.71	-15.19
487	0	0	70	0	88.89	-2.96	53.84
488	0	10	70	0	83.30	5.39	47.71
489	0	20	70	0	78.31	13.18	42.32
490	0	30	70	0	73.77	20.54	37.50
491	0	40	70	0	69.60	27.52	33.18
492	0	55	70	0	64.45	36.39	28.16
493	0	70	70	0	59.68	44.80	23.75
494	0	85	70	0	55.62	52.02	20.29
495	0	100	70	0	52.97	56.72	18.22
496	10	0	70	0	83.78	-8.21	45.81
497	10	10	70	0	78.62	-0.30	40.34
498	10	20	70	0	73.98	7.07	35.50
499	10	30	70	0	69.74	14.05	31.16
500	10	40	70	0	65.83	20.68	27.24
501	10	55	70	0	60.99	29.16	22.61
502	10	70	70	0	56.47	37.27	18.50
503	10	85	70	0	52.57	44.34	15.19
504	10	100	70	0	49.99	49.01	13.17
505	20	0	70	0	79.17	-13.09	38.58
506	20	10	70	0	74.38	-5.56	33.70
507	20	20	70	0	70.07	1.44	29.37
508	20	30	70	0	66.11	8.07	25.46
509	20	40	70	0	62.44	14.38	21.92
510	20	55	70	0	57.90	22.49	17.67
511	20	70	70	0	53.62	30.30	13.86
512	20	85	70	0	49.88	37.19	10.72
513	20	100	70	0	47.39	41.80	8.77
514	30	0	70	0	74.92	-17.70	31.92
515	30	10	70	0	70.48	-10.52	27.60
516	30	20	70	0	66.48	-3.85	23.74
517	30	30	70	0	62.78	2.47	20.25
518	30	40	70	0	59.34	8.48	17.07
519	30	55	70	0	55.09	16.23	13.20
520	30	70	70	0	51.04	23.74	9.67
521	30	85	70	0	47.48	30.43	6.73
522	30	100	70	0	45.08	34.96	4.87
523	40	0	70	0	70.96	-22.09	25.73
524	40	10	70	0	66.86	-15.22	21.93
525	40	20	70	0	63.13	-8.85	18.53
526	40	30	70	0	59.69	-2.82	15.43
527	40	40	70	0	56.47	2.91	12.60
528	40	55	70	0	52.50	10.32	9.10
529	40	70	70	0	48.70	17.52	5.88
530	40	85	70	0	45.32	23.99	3.16
531	40	100	70	0	43.03	28.40	1.41
532	55	0	70	0	65.81	-27.13	17.71
533	55	10	70	0	62.15	-20.56	14.54
534	55	20	70	0	58.83	-14.47	11.70
535	55	30	70	0	55.74	-8.72	9.12
536	55	40	70	0	52.85	-3.26	6.74
537	55	55	70	0	49.29	3.71	3.87
538	55	70	70	0	45.86	10.53	1.21
539	55	85	70	0	42.79	16.70	-1.06
540	55	100	70	0	40.69	20.94	-2.52
541	70	0	70	0	60.89	-32.00	10.06
542	70	10	70	0	57.66	-25.70	7.49
543	70	20	70	0	54.71	-19.89	5.20
544	70	30	70	0	51.98	-14.40	3.10
545	70	40	70	0	49.40	-9.19	1.16
546	70	55	70	0	46.26	-2.67	-1.07
547	70	70	70	0	43.21	3.74	-3.16
548	70	85	70	0	40.46	9.56	-4.93
549	70	100	70	0	38.56	13.59	-6.08
550	85	0	70	0	56.54	-36.28	3.33
551	85	10	70	0	53.68	-30.23	1.28
552	85	20	70	0	51.07	-24.65	-0.54
553	85	30	70	0	48.65	-19.41	-2.20
554	85	40	70	0	46.36	-14.42	-3.73
555	85	55	70	0	43.60	-8.32	-5.39
556	85	70	70	0	40.91	-2.31	-6.92
557	85	85	70	0	38.48	3.15	-8.21
558	85	100	70	0	36.78	6.95	-9.05
559	100	0	70	0	53.58	-39.11	-1.22
560	100	10	70	0	50.98	-33.23	-2.91
561	100	20	70	0	48.60	-27.83	-4.42
562	100	30	70	0	46.38	-22.74	-5.79
563	100	40	70	0	44.30	-17.93	-7.04
564	100	55	70	0	41.81	-12.12	-8.29
565	100	70	70	0	39.38	-6.41	-9.42
566	100	85	70	0	37.17	-1.22	-10.36
567	100	100	70	0	35.64	2.40	-10.95
568	0	0	85	0	88.16	-2.85	64.82
569	0	10	85	0	82.57	5.54	57.79
570	0	20	85	0	77.57	13.39	51.55
571	0	30	85	0	73.04	20.81	45.93
572	0	40	85	0	68.89	27.84	40.84
573	0	55	85	0	63.89	36.46	34.94
574	0	70	85	0	59.27	44.62	29.61
575	0	85	85	0	55.32	51.66	25.22
576	0	100	85	0	52.75	56.25	22.49
577	10	0	85	0	83.04	-8.32	56.29
578	10	10	85	0	77.86	-0.38	49.96
579	10	20	85	0	73.22	7.03	44.34
580	10	30	85	0	68.98	14.06	39.23
581	10	40	85	0	65.09	20.72	34.60
582	10	55	85	0	60.37	29.01	29.13
583	10	70	85	0	55.95	36.95	24.14
584	10	85	85	0	52.15	43.88	20.00
585	10	100	85	0	49.64	48.46	17.36
586	20	0	85	0	78.40	-13.42	48.57
587	20	10	85	0	73.61	-5.88	42.90
588	20	20	85	0	69.29	1.15	37.83
589	20	30	85	0	65.34	7.82	33.22
590	20	40	85	0	61.68	14.16	29.00
591	20	55	85	0	57.22	22.14	23.96
592	20	70	85	0	53.02	29.84	19.32
593	20	85	85	0	49.36	36.62	15.41
594	20	100	85	0	46.91	41.18	12.89
595	30	0	85	0	74.14	-18.25	41.45
596	30	10	85	0	69.70	-11.06	36.39
597	30	20	85	0	65.69	-4.38	31.86
598	30	30	85	0	61.99	1.96	27.70
599	30	40	85	0	58.56	8.00	23.89
600	30	55	85	0	54.36	15.68	19.27
601	30	70	85	0	50.37	23.12	14.97
602	30	85	85	0	46.86	29.77	11.31
603	30	100	85	0	44.49	34.26	8.92
604	40	0	85	0	70.17	-22.87	34.83
605	40	10	85	0	66.07	-16.00	30.34
606	40	20	85	0	62.34	-9.61	26.31
607	40	30	85	0	58.90	-3.58	22.60
608	40	40	85	0	55.69	2.17	19.19
609	40	55	85	0	51.73	9.56	14.98
610	40	70	85	0	47.95	16.77	11.03
611	40	85	85	0	44.60	23.23	7.62
612	40	100	85	0	42.32	27.65	5.38
613	55	0	85	0	64.97	-28.05	26.32
614	55	10	85	0	61.32	-21.46	22.53
615	55	20	85	0	58.00	-15.34	19.12
616	55	30	85	0	54.93	-9.56	15.96
617	55	40	85	0	52.05	-4.06	13.05
618	55	55	85	0	48.52	2.89	9.54
619	55	70	85	0	45.13	9.70	6.22
620	55	85	85	0	42.09	15.86	3.35
621	55	100	85	0	40.01	20.11	1.44
622	70	0	85	0	60.01	-33.09	18.18
623	70	10	85	0	56.79	-26.75	15.05
624	70	20	85	0	53.86	-20.89	12.23
625	70	30	85	0	51.14	-15.35	9.62
626	70	40	85	0	48.58	-10.09	7.21
627	70	55	85	0	45.49	-3.58	4.39
628	70	70	85	0	42.49	2.81	1.74
629	70	85	85	0	39.78	8.63	-0.58
630	70	100	85	0	37.91	12.67	-2.14
631	85	0	85	0	55.61	-37.57	10.99
632	85	10	85	0	52.78	-31.45	8.43
633	85	20	85	0	50.20	-25.79	6.13
634	85	30	85	0	47.79	-20.47	4.01
635	85	40	85	0	45.53	-15.42	2.04
636	85	55	85	0	42.83	-9.34	-0.11
637	85	70	85	0	40.20	-3.35	-2.15
638	85	85	85	0	37.82	2.12	-3.93
639	85	100	85	0	36.16	5.94	-5.13
640	100	0	85	0	52.63	-40.56	6.11
641	100	10	85	0	50.05	-34.58	3.95
642	100	20	85	0	47.70	-29.08	2.00
643	100	30	85	0	45.51	-23.90	0.20
644	100	40	85	0	43.45	-19.00	-1.45
645	100	55	85	0	41.03	-13.21	-3.15
646	100	70	85	0	38.67	-7.52	-4.74
647	100	85	85	0	36.53	-2.33	-6.13
648	100	100	85	0	35.04	1.31	-7.04
649	0	0	100	0	87.66	-2.65	72.38
650	0	10	100	0	82.06	5.78	64.76
651	0	20	100	0	77.06	13.65	57.96
652	0	30	100	0	72.52	21.10	51.81
653	0	40	100	0	68.39	28.16	46.22
654	0	55	100	0	63.50	36.57	39.70
655	0	70	100	0	58.97	44.55	33.74
656	0	85	100	0	55.11	51.44	28.74
657	0	100	100	0	52.59	55.96	25.52
658	10	0	100	0	82.52	-8.27	63.50
659	10	10	100	0	77.33	-0.31	56.64
660	10	20	100	0	72.69	7.12	50.49
661	10	30	100	0	68.45	14.16	44.88
662	10	40	100	0	64.56	20.85	39.76
663	10	55	100	0	59.92	28.98	33.72
664	10	70	100	0	55.59	36.78	28.13
665	10	85	100	0	51.85	43.59	23.41
666	10	100	100	0	49.39	48.11	20.33
667	20	0	100	0	77.88	-13.51	55.48
668	20	10	100	0	73.07	-5.97	49.29
669	20	20	100	0	68.75	1.07	43.73
670	20	30	100	0	64.80	7.74	38.65
671	20	40	100	0	61.14	14.10	33.97
672	20	55	100	0	56.74	21.96	28.38
673	20	70	100	0	52.59	29.56	23.18
674	20	85	100	0	48.98	36.27	18.73
675	20	100	100	0	46.58	40.78	15.80
676	30	0	100	0	73.60	-18.50	48.07
677	30	10	100	0	69.16	-11.32	42.52
678	30	20	100	0	65.14	-4.63	37.52
679	30	30	100	0	61.44	1.71	32.93
680	30	40	100	0	58.01	7.75	28.68
681	30	55	100	0	53.84	15.36	23.55
682	30	70	100	0	49.88	22.76	18.72
683	30	85	100	0	46.41	29.34	14.55
684	30	100	100	0	44.07	33.81	11.79
685	40	0	100	0	69.63	-23.27	41.16
686	40	10	100	0	65.52	-16.42	36.22
687	40	20	100	0	61.79	-10.04	31.75
688	40	30	100	0	58.34	-4.01	27.62
689	40	40	100	0	55.13	1.74	23.81
690	40	55	100	0	51.19	9.11	19.10
691	40	70	100	0	47.42	16.29	14.66
692	40	85	100	0	44.08	22.75	10.78
693	40	100	100	0	41.82	27.15	8.20
694	55	0	100	0	64.40	-28.54	32.33
695	55	10	100	0	60.75	-21.95	28.12
696	55	20	100	0	57.43	-15.83	24.31
697	55	30	100	0	54.36	-10.05	20.78
698	55	40	100	0	51.48	-4.54	17.49
699	55	55	100	0	47.98	2.39	13.54
700	55	70	100	0	44.61	9.17	9.78
701	55	85	100	0	41.59	15.33	6.47
702	55	100	100	0	39.53	19.57	4.25
703	70	0	100	0	59.40	-33.69	23.86
704	70	10	100	0	56.19	-27.34	20.36
705	70	20	100	0	53.27	-21.45	17.17
706	70	30	100	0	50.55	-15.90	14.21
707	70	40	100	0	48.01	-10.62	11.47
708	70	55	100	0	44.95	-4.14	8.27
709	70	70	100	0	41.97	2.22	5.20
710	70	85	100	0	39.30	8.03	2.50
711	70	100	100	0	37.45	12.07	0.66
712	85	0	100	0	54.97	-38.30	16.35
713	85	10	100	0	52.15	-32.15	13.46
714	85	20	100	0	49.58	-26.46	10.83
715	85	30	100	0	47.19	-21.10	8.40
716	85	40	100	0	44.94	-16.01	6.12
717	85	55	100	0	42.28	-9.96	3.63
718	85	70	100	0	39.69	-4.00	1.22
719	85	85	100	0	37.35	1.45	-0.90
720	85	100	100	0	35.72	5.26	-2.34
721	100	0	100	0	51.97	-41.41	11.25
722	100	10	100	0	49.41	-35.38	8.77
723	100	20	100	0	47.07	-29.82	6.51
724	100	30	100	0	44.90	-24.59	4.44
725	100	40	100	0	42.86	-19.64	2.49
726	100	55	100	0	40.49	-13.89	0.49
727	100	70	100	0	38.17	-8.23	-1.42
728	100	85	100	0	36.08	-3.04	-3.11
729	100	100	100	0	34.61	0.58	-4.25
730	0	0	0	20	79.36	2.03	-8.10
731	0	10	0	20	74.95	7.78	-8.31
732	0	20	0	20	70.96	13.13	-8.35
733	0	40	0	20	63.82	22.99	-7.97
734	0	70	0	20	54.68	36.65	-6.96
735	0	100	0	20	48.15	46.40	-4.82
736	10	0	0	20	75.61	-0.90	-11.96
737	10	10	0	20	71.48	4.53	-12.03
738	10	20	0	20	67.73	9.57	-11.96
739	10	40	0	20	60.99	18.87	-11.45
740	10	70	0	20	52.36	31.76	-10.17
741	10	100	0	20	46.12	41.09	-8.02
742	20	0	0	20	72.20	-3.57	-15.43
743	20	10	0	20	68.31	1.57	-15.37
744	20	20	0	20	64.78	6.33	-15.20
745	20	40	0	20	58.42	15.11	-14.56
746	20	70	0	20	50.28	27.27	-13.02
747	20	100	0	20	44.31	36.19	-10.83
748	40	0	0	20	66.02	-8.34	-21.55
749	40	10	0	20	62.60	-3.73	-21.26
750	40	20	0	20	59.48	0.54	-20.92
751	40	40	0	20	53.82	8.39	-20.06
752	40	70	0	20	46.61	19.16	-17.97
753	40	100	0	20	41.22	27.19	-15.62
754	70	0	0	20	57.80	-14.52	-30.30
755	70	10	0	20	55.00	-10.44	-29.37
756	70	20	0	20	52.44	-6.68	-28.45
757	70	40	0	20	47.78	0.22	-26.59
758	70	70	0	20	42.21	9.42	-23.89
759	70	100	0	20	37.99	16.42	-21.28
760	100	0	0	20	51.73	-18.65	-36.40
761	100	10	0	20	49.38	-15.03	-35.04
762	100	20	0	20	47.23	-11.69	-33.73
763	100	40	0	20	43.30	-5.57	-31.16
764	100	70	0	20	39.05	2.29	-28.00
765	100	100	0	20	35.81	8.33	-25.10
766	0	0	10	20	78.61	0.63	0.22
767	0	10	10	20	74.20	6.53	-0.75
768	0	20	10	20	70.22	12.00	-1.49
769	0	40	10	20	63.10	22.10	-2.40
770	0	70	10	20	54.20	35.88	-2.90
771	0	100	10	20	47.85	45.74	-1.97
772	10	0	10	20	74.81	-2.45	-3.96
773	10	10	10	20	70.71	3.13	-4.73
774	10	20	10	20	66.99	8.30	-5.31
775	10	40	10	20	60.32	17.85	-5.99
776	10	70	10	20	51.92	30.89	-6.17
777	10	100	10	20	45.84	40.35	-5.20
778	20	0	10	20	71.36	-5.26	-7.72
779	20	10	10	20	67.54	0.03	-8.31
780	20	20	10	20	64.06	4.94	-8.74
781	20	40	10	20	57.80	13.98	-9.21
782	20	70	10	20	49.87	26.30	-9.08
783	20	100	10	20	44.07	35.35	-8.04
784	40	0	10	20	65.13	-10.34	-14.38
785	40	10	10	20	61.81	-5.55	-14.65
786	40	20	10	20	58.77	-1.13	-14.81
787	40	40	10	20	53.28	7.01	-14.88
788	40	70	10	20	46.27	17.96	-14.14
789	40	100	10	20	41.03	26.15	-12.88
790	70	0	10	20	57.01	-16.78	-23.58
791	70	10	10	20	54.30	-12.51	-23.19
792	70	20	10	20	51.82	-8.57	-22.76
793	70	40	10	20	47.31	-1.32	-21.81
794	70	70	10	20	41.84	8.15	-20.23
795	70	100	10	20	37.68	15.37	-18.52
796	100	0	10	20	51.02	-21.19	-30.07
797	100	10	10	20	48.75	-17.33	-29.23
798	100	20	10	20	46.67	-13.78	-28.39
799	100	40	10	20	42.89	-7.28	-26.72
800	100	70	10	20	38.65	0.95	-24.49
801	100	100	10	20	35.42	7.26	-22.34
802	0	0	20	20	77.93	-0.47	7.88
803	0	10	20	20	73.52	5.52	6.20
804	0	20	20	20	69.54	11.09	4.82
805	0	40	20	20	62.44	21.36	2.73
806	0	70	20	20	53.76	35.22	0.86
807	0	100	20	20	47.57	45.16	0.68
808	10	0	20	20	74.09	-3.70	3.40
809	10	10	20	20	70.02	1.99	1.99
810	10	20	20	20	66.32	7.27	0.82
811	10	40	20	20	59.71	17.00	-0.95
812	10	70	20	20	51.51	30.13	-2.48
813	10	100	20	20	45.59	39.68	-2.59
814	20	0	20	20	70.60	-6.65	-0.63
815	20	10	20	20	66.83	-1.24	-1.81
816	20	20	20	20	63.40	3.77	-2.79
817	20	40	20	20	57.23	13.02	-4.26
818	20	70	20	20	49.50	25.44	-5.44
819	20	100	20	20	43.84	34.59	-5.46
820	40	0	20	20	64.32	-12.01	-7.77
821	40	10	20	20	61.08	-7.09	-8.54
822	40	20	20	20	58.13	-2.54	-9.17
823	40	40	20	20	52.79	5.84	-10.10
824	40	70	20	20	45.97	16.91	-10.59
825	40	100	20	20	40.85	25.21	-10.33
826	70	0	20	20	56.30	-18.70	-17.39
827	70	10	20	20	53.67	-14.26	-17.48
828	70	20	20	20	51.26	-10.17	-17.51
829	70	40	20	20	46.88	-2.65	-17.40
830	70	70	20	20	41.50	7.04	-16.83
831	70	100	20	20	37.41	14.43	-15.96
832	100	0	20	20	50.38	-23.36	-24.22
833	100	10	20	20	48.18	-19.31	-23.85
834	100	20	20	20	46.17	-15.59	-23.46
835	100	40	20	20	42.51	-8.76	-22.59
836	100	70	20	20	38.28	-0.23	-21.22
837	100	100	20	20	35.05	6.31	-19.78
838	0	0	40	20	76.72	-2.07	21.88
839	0	10	40	20	72.31	4.05	18.94
840	0	20	40	20	68.32	9.74	16.39
841	0	40	40	20	61.23	20.23	12.16
842	0	70	40	20	52.94	34.12	7.79
843	0	100	40	20	47.06	44.14	5.58
844	10	0	40	20	72.81	-5.56	16.87
845	10	10	40	20	68.78	0.27	14.29
846	10	20	40	20	65.12	5.69	12.05
847	10	40	40	20	58.59	15.68	8.31
848	10	70	40	20	50.77	28.85	4.35
849	10	100	40	20	45.11	38.50	2.25
850	20	0	40	20	69.26	-8.78	12.35
851	20	10	40	20	65.56	-3.20	10.10
852	20	20	40	20	62.21	1.96	8.14
853	20	40	40	20	56.19	11.51	4.85
854	20	70	40	20	48.82	23.99	1.29
855	20	100	40	20	43.41	33.25	-0.67
856	40	0	40	20	62.86	-14.67	4.32
857	40	10	40	20	59.79	-9.55	2.65
858	40	20	40	20	56.98	-4.80	1.18
859	40	40	40	20	51.90	3.93	-1.30
860	40	70	40	20	45.41	15.11	-4.03
861	40	100	40	20	40.53	23.55	-5.62
862	70	0	40	20	55.04	-21.77	-6.01
863	70	10	40	20	52.55	-17.10	-6.98
864	70	20	40	20	50.26	-12.78	-7.84
865	70	40	40	20	46.12	-4.86	-9.23
866	70	70	40	20	40.89	5.14	-10.55
867	70	100	40	20	36.90	12.75	-11.20
868	100	0	40	20	49.25	-26.89	-13.46
869	100	10	40	20	47.18	-22.55	-13.95
870	100	20	40	20	45.29	-18.56	-14.36
871	100	40	40	20	41.84	-11.25	-14.98
872	100	70	40	20	37.61	-2.24	-15.17
873	100	100	40	20	34.37	4.65	-15.02
874	0	0	70	20	74.77	-3.06	40.37
875	0	10	70	20	70.51	3.15	35.90
876	0	20	70	20	66.66	8.94	31.92
877	0	40	70	20	59.85	19.65	25.08
878	0	70	70	20	52.01	32.82	17.49
879	0	100	70	20	46.41	42.41	12.57
880	10	0	70	20	70.92	-6.83	34.43
881	10	10	70	20	66.99	-0.93	30.43
882	10	20	70	20	63.44	4.57	26.87
883	10	40	70	20	57.12	14.75	20.71
884	10	70	70	20	49.72	27.43	13.77
885	10	100	70	20	44.36	36.79	9.18
886	20	0	70	20	67.42	-10.33	29.04
887	20	10	70	20	63.80	-4.69	25.49
888	20	20	70	20	60.53	0.55	22.30
889	20	40	70	20	54.66	10.25	16.76
890	20	70	70	20	47.67	22.45	10.45
891	20	100	70	20	42.54	31.57	6.20
892	40	0	70	20	61.14	-16.75	19.42
893	40	10	70	20	58.08	-11.59	16.64
894	40	20	70	20	55.29	-6.80	14.14
895	40	40	70	20	50.26	2.04	9.75
896	40	70	70	20	44.07	13.33	4.65
897	40	100	70	20	39.44	21.90	1.13
898	70	0	70	20	53.36	-24.18	7.46
899	70	10	70	20	50.92	-19.43	5.59
900	70	20	70	20	48.68	-15.03	3.91
901	70	40	70	20	44.62	-6.96	0.94
902	70	70	70	20	39.75	3.10	-2.24
903	70	100	70	20	36.03	10.86	-4.43
904	100	0	70	20	47.61	-29.64	-1.32
905	100	10	70	20	45.61	-25.18	-2.54
906	100	20	70	20	43.77	-21.08	-3.63
907	100	40	70	20	40.45	-13.56	-5.53
908	100	70	70	20	36.62	-4.51	-7.18
909	100	100	70	20	33.68	2.47	-8.23
910	0	0	100	20	73.29	-3.19	54.36
911	0	10	100	20	69.13	3.02	48.81
912	0	20	100	20	65.39	8.82	43.84
913	0	40	100	20	58.78	19.57	35.09
914	0	70	100	20	51.28	31.99	25.11
915	0	100	100	20	45.90	41.12	18.09
916	10	0	100	20	69.48	-7.20	47.79
917	10	10	100	20	65.63	-1.31	42.78
918	10	20	100	20	62.15	4.20	38.28
919	10	40	100	20	55.99	14.40	30.33
920	10	70	100	20	48.89	26.53	21.16
921	10	100	100	20	43.75	35.54	14.67
922	20	0	100	20	66.02	-10.92	41.81
923	20	10	100	20	62.46	-5.31	37.31
924	20	20	100	20	59.22	-0.07	33.24
925	20	40	100	20	53.46	9.63	26.03
926	20	70	100	20	46.76	21.46	17.64
927	20	100	100	20	41.85	30.35	11.64
928	40	0	100	20	59.83	-17.80	31.04
929	40	10	100	20	56.77	-12.67	27.46
930	40	20	100	20	53.99	-7.90	24.20
931	40	40	100	20	48.98	0.92	18.37
932	40	70	100	20	43.01	12.17	11.48
933	40	100	100	20	38.56	20.76	6.46
934	70	0	100	20	52.08	-25.47	17.93
935	70	10	100	20	49.67	-20.72	15.39
936	70	20	100	20	47.46	-16.32	13.08
937	70	40	100	20	43.45	-8.23	8.93
938	70	70	100	20	38.84	1.77	4.32
939	70	100	100	20	35.34	9.53	0.93
940	100	0	100	20	46.35	-31.21	8.19
941	100	10	100	20	44.39	-26.72	6.41
942	100	20	100	20	42.61	-22.59	4.81
943	100	40	100	20	39.36	-15.00	1.93
944	100	70	100	20	35.84	-6.03	-0.84
945	100	100	100	20	33.14	0.95	-2.83
946	0	0	0	40	66.75	1.60	-6.39
947	0	20	0	40	60.42	9.67	-6.27
948	0	40	0	40	54.96	16.86	-5.81
949	0	70	0	40	47.98	26.68	-5.51
950	0	100	0	40	42.76	33.96	-4.58
951	20	0	0	40	61.38	-2.76	-11.01
952	20	20	0	40	55.83	4.59	-10.77
953	20	40	0	40	51.02	11.11	-10.30
954	20	70	0	40	44.81	20.17	-9.61
955	20	100	0	40	40.13	26.98	-8.53
956	40	0	0	40	56.70	-6.57	-14.89
957	40	20	0	40	51.84	0.17	-14.57
958	40	40	0	40	47.61	6.13	-14.09
959	40	70	0	40	42.12	14.49	-13.05
960	40	100	0	40	37.93	20.83	-11.79
961	70	0	0	40	50.38	-11.37	-21.24
962	70	20	0	40	46.34	-5.23	-20.05
963	70	40	0	40	42.81	0.16	-18.84
964	70	70	0	40	38.57	7.48	-17.40
965	70	100	0	40	35.31	13.10	-15.93
966	100	0	0	40	45.61	-14.85	-25.81
967	100	20	0	40	42.17	-9.20	-24.02
968	100	40	0	40	39.16	-4.24	-22.28
969	100	70	0	40	35.92	2.20	-20.53
970	100	100	0	40	33.42	7.19	-18.88
971	0	0	20	40	65.47	-0.48	5.38
972	0	20	20	40	59.08	7.86	3.36
973	0	40	20	40	53.58	15.25	1.93
974	0	70	20	40	47.06	25.24	0.26
975	0	100	20	40	42.20	32.70	-0.40
976	20	0	20	40	60.00	-4.95	-0.33
977	20	20	20	40	54.63	2.66	-1.83
978	20	40	20	40	49.97	9.41	-2.90
979	20	70	20	40	44.06	18.55	-4.01
980	20	100	20	40	39.59	25.46	-4.39
981	40	0	20	40	55.25	-8.86	-5.17
982	40	20	20	40	50.76	-1.87	-6.25
983	40	40	20	40	46.86	4.31	-7.01
984	40	70	20	40	41.52	12.67	-7.58
985	40	100	20	40	37.43	19.04	-7.65
986	70	0	20	40	49.12	-13.93	-12.19
987	70	20	20	40	45.39	-7.47	-12.37
988	70	40	20	40	42.12	-1.78	-12.39
989	70	70	20	40	37.93	5.67	-12.20
990	70	100	20	40	34.69	11.41	-11.77
991	100	0	20	40	44.49	-17.65	-17.31
992	100	20	20	40	41.30	-11.61	-16.87
993	100	40	20	40	38.53	-6.30	-16.34
994	100	70	20	40	35.24	0.42	-15.56
995	100	100	20	40	32.70	5.62	-14.72
996	0	0	40	40	64.36	-1.94	15.73
997	0	20	40	40	57.90	6.51	11.84
998	0	40	40	40	52.36	14.01	8.75
999	0	70	40	40	46.24	24.06	5.38
1000	0	100	40	40	41.70	31.63	3.33
1001	20	0	40	40	58.80	-6.53	9.08
1002	20	20	40	40	53.58	1.20	6.07
1003	20	40	40	40	49.05	8.07	3.65
1004	20	70	40	40	43.39	17.20	0.98
1005	20	100	40	40	39.11	24.15	-0.68
1006	40	0	40	40	53.99	-10.57	3.41
1007	40	20	40	40	49.82	-3.45	1.14
1008	40	40	40	40	46.20	2.87	-0.72
1009	40	70	40	40	40.99	11.16	-2.71
1010	40	100	40	40	36.98	17.51	-3.96
1011	70	0	40	40	48.02	-15.86	-4.18
1012	70	20	40	40	44.55	-9.21	-5.56
1013	70	40	40	40	41.52	-3.34	-6.65
1014	70	70	40	40	37.36	4.18	-7.57
1015	70	100	40	40	34.13	9.98	-8.06
1016	100	0	40	40	43.51	-19.79	-9.78
1017	100	20	40	40	40.55	-13.50	-10.51
1018	100	40	40	40	37.97	-7.97	-11.04
1019	100	70	40	40	34.64	-1.06	-11.13
1020	100	100	40	40	32.05	4.27	-10.99
1021	0	0	70	40	62.23	-3.04	28.54
1022	0	20	70	40	56.29	5.38	22.83
1023	0	40	70	40	51.20	12.89	18.08
1024	0	70	70	40	45.35	22.29	12.39
1025	0	100	70	40	40.98	29.42	8.38
1026	20	0	70	40	56.93	-7.84	20.64
1027	20	20	70	40	51.97	-0.15	16.08
1028	20	40	70	40	47.68	6.72	12.26
1029	20	70	70	40	42.41	15.57	7.65
1030	20	100	70	40	38.41	22.37	4.38
1031	40	0	70	40	52.35	-12.07	13.84
1032	40	20	70	40	48.24	-4.98	10.27
1033	40	40	70	40	44.66	1.32	7.26
1034	40	70	70	40	39.91	9.65	3.65
1035	40	100	70	40	36.28	16.10	1.08
1036	70	0	70	40	46.63	-17.38	5.25
1037	70	20	70	40	43.25	-10.82	2.83
1038	70	40	70	40	40.30	-5.01	0.79
1039	70	70	70	40	36.60	2.53	-1.37
1040	70	100	70	40	33.74	8.40	-2.89
1041	100	0	70	40	42.31	-21.38	-1.20
1042	100	20	70	40	39.47	-15.19	-2.77
1043	100	40	70	40	36.99	-9.75	-4.05
1044	100	70	70	40	34.12	-2.84	-5.09
1045	100	100	70	40	31.91	2.53	-5.72
1046	0	0	100	40	60.56	-3.52	38.39
1047	0	20	100	40	55.02	4.78	31.35
1048	0	40	100	40	50.29	12.24	25.39
1049	0	70	100	40	44.65	21.00	17.93
1050	0	100	100	40	40.40	27.71	12.38
1051	20	0	100	40	55.47	-8.52	29.61
1052	20	20	100	40	50.71	-0.93	23.89
1053	20	40	100	40	46.60	5.87	19.01
1054	20	70	100	40	41.63	14.40	12.94
1055	20	100	100	40	37.85	21.01	8.41
1056	40	0	100	40	51.06	-12.93	22.00
1057	40	20	100	40	46.98	-5.93	17.43
1058	40	40	100	40	43.43	0.30	13.52
1059	40	70	100	40	39.05	8.59	8.70
1060	40	100	100	40	35.71	15.06	5.10
1061	70	0	100	40	45.55	-18.28	12.67
1062	70	20	100	40	42.23	-11.83	9.44
1063	70	40	100	40	39.33	-6.12	6.68
1064	70	70	100	40	36.00	1.38	3.57
1065	70	100	100	40	33.43	7.26	1.25
1066	100	0	100	40	41.38	-22.32	5.60
